name,price,href,chipset,memory,core_clock,boost_clock,color,length
EVGA Superclocked,,https://pcpartpicker.com/product/FBsKHx/evga-video-card-04gp42744kr,GeForce GT 740,4,1059,,Black / White,153
Zotac AMP,,https://pcpartpicker.com/product/KgX2FT/zotac-video-card-zt9020410p,GeForce GTX 980,4,1165,1266,Black / Orange,278
Palit JetStream,,https://pcpartpicker.com/product/JmGj4D/palit-video-card-ne5x970h14g22041j,GeForce GTX 970,4,1152,1304,Black / Gold,247
Asus GTX750TI-PH-2GD5,,https://pcpartpicker.com/product/rpgPxr/asus-video-card-gtx750tiph2gd5,GeForce GTX 750 Ti,2,1020,1085,Black,182
MSI GAMING LE,,https://pcpartpicker.com/product/zdCrxr/msi-video-card-gtx970gaming4gle,GeForce GTX 970,4,1076,1216,Black / Red,269
Asus STRIX-GTX980-DC2-4GD5,,https://pcpartpicker.com/product/Fk648d/asus-video-card-strixgtx980dc24gd5,GeForce GTX 980,4,1126,1216,Black / Red,289
Gainward Phoenix,,https://pcpartpicker.com/product/bXkwrH/gainward-geforce-gtx-1060-6gb-phoenix-video-card-426018336-3729,GeForce GTX 1060 6GB,6,1506,1708,Black / Red,248
PowerColor Red Dragon,,https://pcpartpicker.com/product/hwbkcf/powercolor-radeon-rx-580-4gb-red-dragon-video-card-axrx-580-4gbd5-3dhdoc,Radeon RX 580,4,1257,1350,Black / Red,255
EVGA SC2 ELITE GAMING,,https://pcpartpicker.com/product/KWQRsY/evga-geforce-gtx-1080-ti-11gb-sc2-elite-gaming-video-card-11g-p4-6693-k2,GeForce GTX 1080 Ti,11,1556,1670,Black,267
Zotac ZT-P10510E-10L,,https://pcpartpicker.com/product/vVp323/zotac-geforce-gtx-1050-ti-4gb-low-profile-video-card-zt-p10510e-10l,GeForce GTX 1050 Ti,4,1290,1392,Black,160
AMD 100-506061,,https://pcpartpicker.com/product/mCH48d/amd-vega-frontier-edition-air-16gb-frontier-edition-video-card-100-506061,Vega Frontier Edition,16,1440,1600,Blue / Gold,267
Gigabyte AORUS,,https://pcpartpicker.com/product/Q2H48d/gigabyte-geforce-gtx-1070-8gb-aorus-video-card-gv-n1070aorus-8gd,GeForce GTX 1070,8,1632,1835,Black / Orange,287
Sapphire PULSE,,https://pcpartpicker.com/product/7Cw7YJ/sapphire-radeon-rx-550-640-4gb-pulse-video-card-11268-15-20g,Radeon RX 550 - 640,4,1071,1206,Black,158
MSI DUKE,,https://pcpartpicker.com/product/RH8j4D/msi-geforce-gtx-1080-ti-11gb-duke-11g-video-card-gtx-1080-ti-duke-11g,GeForce GTX 1080 Ti,11,1480,1582,Black,320
Zotac ZT-T20700A-10P,,https://pcpartpicker.com/product/bF97YJ/zotac-geforce-rtx-2070-8-gb-video-card-zt-t20700a-10p,GeForce RTX 2070,8,1410,1620,Black / Silver,268
XFX FATBOY,,https://pcpartpicker.com/product/Dm66Mp/xfx-radeon-rx-590-8-gb-fatboy-video-card-rx-590p8dfdr,Radeon RX 590,8,1469,1580,Black / Red,270
MSI AERO ITX OC,,https://pcpartpicker.com/product/MkVD4D/msi-radeon-rx-550-512-4-gb-aero-itx-oc-video-card-rx-550-aero-itx-4g-oc,Radeon RX 550 - 512,4,1183,1203,Black / Silver,155
MSI GAMING,,https://pcpartpicker.com/product/vKYLrH/msi-geforce-gtx-1070-8-gb-gaming-video-card-gtx-1070-gaming-8g,GeForce GTX 1070,8,1506,1721,Red / Black,279
Asus DUAL EVO Advanced,,https://pcpartpicker.com/product/CgsnTW/asus-geforce-rtx-2070-super-8-gb-dual-evo-advanced-video-card-dual-rtx2070s-a8g-evo,GeForce RTX 2070 SUPER,8,1635,1815,Black,267
Palit Dual,,https://pcpartpicker.com/product/dDn8TW/palit-geforce-rtx-2070-8-gb-dual-video-card-ne62070018p2-1160a,GeForce RTX 2070,8,1410,1620,Black,235
XFX RX-57XL828D6:,,https://pcpartpicker.com/product/YDjNnQ/xfx-radeon-rx-5700-8-gb-dd-ultra-video-card-rx-57xl828d6,Radeon RX 5700,8,1565,1750,Black,293
Gigabyte GAMING,,https://pcpartpicker.com/product/2rLwrH/gigabyte-radeon-rx-590-8-gb-gaming-video-card-gv-rx590gaming-8gd-rev-20,Radeon RX 590,8,1545,1560,Black / Orange,232
Asus DUAL MINI OC,,https://pcpartpicker.com/product/NY7p99/asus-geforce-gtx-1660-super-6-gb-dual-mini-oc-video-card-dual-gtx1660s-o6g-mini,GeForce GTX 1660 SUPER,6,1530,1860,Black,197
Inno3D X3,,https://pcpartpicker.com/product/Y4gFf7/inno3d-geforce-rtx-3070-ti-8-gb-x3-video-card-n307t3-086x-1820va45,GeForce RTX 3070 Ti,8,1575,1770,Black,300
MSI GAMING TRIO,,https://pcpartpicker.com/product/C3RYcf/msi-geforce-rtx-3080-ti-12-gb-gaming-trio-video-card-geforce-rtx-3080-ti-gaming-trio-12g,GeForce RTX 3080 Ti,12,1365,1695,Black / Silver,324
MSI GAMING TRIO,,https://pcpartpicker.com/product/PMFbt6/msi-geforce-rtx-3070-ti-8-gb-gaming-trio-video-card-geforce-rtx-3070-ti-gaming-trio-8g,GeForce RTX 3070 Ti,8,1575,1800,Black / Silver,323
XFX RAW II,,https://pcpartpicker.com/product/hJt9TW/xfx-radeon-rx-5600-xt-6-gb-raw-ii-video-card-rx-56xt6offr,Radeon RX 5600 XT,6,1247,1620,Black,326
Gainward Phoenix,,https://pcpartpicker.com/product/CqNxFT/gainward-geforce-rtx-3080-ti-12-gb-phoenix-video-card-ned308t019kb-132ax,GeForce RTX 3080 Ti,12,1365,1665,Silver / Black,294
Asus DUAL,,https://pcpartpicker.com/product/RnkWGX/asus-dual-geforce-rtx-3060-ti-8-gb-video-card-dual-rtx3060ti-8gd6x-white,GeForce RTX 3060 Ti,8,1410,1695,White,230
GALAX 1-Click OC 3X,,https://pcpartpicker.com/product/ty4Zxr/galax-1-click-oc-3x-geforce-rtx-4070-12-gb-video-card-47nom7md7qoc,GeForce RTX 4070,12,1920,2505,Black,299
MSI GAMING TRIO,,https://pcpartpicker.com/product/LXbRsY/msi-gaming-trio-geforce-rtx-4070-12-gb-video-card-rtx-4070-gaming-trio-12g,GeForce RTX 4070,12,1920,,Black / Gray,338
MSI D6 VENTUS XS,,https://pcpartpicker.com/product/M9M48d/msi-d6-ventus-xs-geforce-gtx-1650-g6-4-gb-video-card-gtx1650-d6ventus-xs,GeForce GTX 1650 G6,4,1410,1590,Black / Silver,178
Biostar VN3706RM82,,https://pcpartpicker.com/product/qFbRsY/biostar-vn3706rm82-geforce-rtx-3070-8-gb-video-card-vn3706rm82,GeForce RTX 3070,8,1500,1725,Black / Red,270
Asus STRIX GAMING Advanced,310.27,https://pcpartpicker.com/product/W7vqqs/asus-geforce-gtx-1660-super-6-gb-strix-gaming-advanced-video-card-rog-strix-gtx1660s-a6g-gaming,GeForce GTX 1660 SUPER,6,1530,1845,Black / Silver,243
XFX Speedster MERC 319,1995,https://pcpartpicker.com/product/P6n8TW/xfx-radeon-rx-6900-xt-16-gb-speedster-merc-319-video-card-rx-69xtacbd9,Radeon RX 6900 XT,16,1825,2365,Black,340
Asus Phoenix OC,278.01,https://pcpartpicker.com/product/drHqqs/asus-phoenix-oc-geforce-gtx-1650-g6-4-gb-video-card-ph-gtx1650-o4gd6,GeForce GTX 1650 G6,4,1410,1665,Black,174
PNY VCQK4000-PB,139,https://pcpartpicker.com/product/DGphP6/pny-video-card-vcqk4000pb,Quadro K4000,3,810,,Black / Silver,241
PNY T-Series,182,https://pcpartpicker.com/product/N3WzK8/pny-t400-2gb-2-gb-t-series-video-card-vcnt400-pb,T400  2GB,2,420,1425,Black / Gray,156
EVGA DT GAMING,699,https://pcpartpicker.com/product/tKMwrH/evga-geforce-gtx-1080-ti-11gb-ftw3-dt-gaming-video-card-11g-p4-6694-kr,GeForce GTX 1080 Ti,11,1480,1582,Silver / Black,300
Gigabyte AORUS MASTER Rev 2.0,1094.97,https://pcpartpicker.com/product/wCjBD3/gigabyte-aorus-master-rev-20-geforce-rtx-3080-10gb-lhr-10-gb-video-card-gv-n3080aorus-m-10gd-rev-20,GeForce RTX 3080 10GB LHR,10,1440,1845,Black,319
Gainward Pegasus OC,,https://pcpartpicker.com/product/7tdG3C/gainward-pegasus-oc-geforce-rtx-3050-6gb-6-gb-video-card-ne63050s18je-1070e,GeForce RTX 3050 6GB,6,1040,1492,Black,162
PNY VCG84512D3SPPB,99.99,https://pcpartpicker.com/product/mgg323/pny-video-card-vcg84512d3sppb,GeForce 8400 GS,0.5,520,,Black / Blue,
EVGA FTW ACX 2.0,359,https://pcpartpicker.com/product/cycMnQ/evga-video-card-04gp42986kr,GeForce GTX 980,4,1279,1380,Black,269
MSI DUKE,675,https://pcpartpicker.com/product/nczkcf/msi-geforce-rtx-2070-8gb-video-card-geforce-rtx-2070-duke-8g-oc,GeForce RTX 2070,8,1410,1755,Silver / Black,314
Gainward Phoenix,,https://pcpartpicker.com/product/PxzFf7/gainward-geforce-rtx-3090-24-gb-phoenix-video-card-471056224-1976,GeForce RTX 3090,24,1395,1695,Silver / Black,294
Inno3D X3 OC,,https://pcpartpicker.com/product/HdjBD3/inno3d-x3-oc-geforce-rtx-4070-ti-12-gb-video-card-n407t3-126xx-186148n,GeForce RTX 4070 Ti,12,2310,2640,Black / Silver,297
Asus DUAL V2,891.76,https://pcpartpicker.com/product/sp3NnQ/asus-dual-v2-geforce-rtx-3070-lhr-8-gb-video-card-dual-rtx3070-8g-v2,GeForce RTX 3070 LHR,8,1500,1755,Black / Silver,267
Gigabyte GV-N670OC-2GD,,https://pcpartpicker.com/product/2th9TW/gigabyte-video-card-gvn670oc2gd,GeForce GTX 670,2,980,,Black / Blue,279
Asus 210-SL-512MD3-L,,https://pcpartpicker.com/product/JCTmP6/asus-video-card-210sl512md3l,GeForce 210,0.5,589,,Black / Blue,177
MSI TWIN FROZR,,https://pcpartpicker.com/product/W4yFf7/msi-video-card-r9280xgaming3g,Radeon R9 280X,3,1000,1050,Black / Red,269
MSI N750TI-2GD5/OC,,https://pcpartpicker.com/product/jzzv6h/msi-video-card-n750ti2gd5oc,GeForce GTX 750 Ti,2,1059,1137,Black,212
EVGA Superclocked,,https://pcpartpicker.com/product/9gR48d/evga-video-card-06gp43791kr,GeForce GTX Titan Black,6,967,1072,Black / Silver,266
MSI GTX 970 4GD5 OC,,https://pcpartpicker.com/product/mCJkcf/msi-video-card-gtx9704gd5oc,GeForce GTX 970,4,1076,1216,Black / Blue,269
Palit Super JetStream,,https://pcpartpicker.com/product/4898TW/palit-geforce-gtx-1070-8gb-super-jetstream-video-card-ne51070s15p2-1041j,GeForce GTX 1070,8,1632,1835,Black / Gray,285
PowerColor Red Devil,,https://pcpartpicker.com/product/BZJkcf/powercolor-radeon-rx-480-8gb-red-devil-video-card-axrx-480-8gbd5-3dhoc,Radeon RX 480,8,1120,1330,Black / Red,310
Zotac ZT-71304-20L,,https://pcpartpicker.com/product/LDQRsY/zotac-geforce-gt-710-1-gb-pcie-x1-video-card-zt-71304-20l,GeForce GT 710,1,954,,Black,147
MSI ARMOR OC,,https://pcpartpicker.com/product/9NZ2FT/msi-radeon-rx-480-4gb-video-card-rx-480-armor-4g-oc,Radeon RX 480,4,1120,1291,Black / White,269
MSI GT 1030 2GH LP OC,,https://pcpartpicker.com/product/KmM323/msi-geforce-gt-1030-2gb-2gh-lp-oc-video-card-gt-1030-2gh-lp-oc,GeForce GT 1030,2,1265,1518,Black,153
GALAX KATANA,,https://pcpartpicker.com/product/snPzK8/galax-geforce-gtx-1070-8gb-katana-video-card-70nsh6ds2hrz,GeForce GTX 1070,8,1518,1708,Black,267
MSI AIR BOOST OC,,https://pcpartpicker.com/product/bfdxFT/msi-radeon-rx-vega-56-8gb-air-boost-video-card-rx-vega-56-air-boost-8g-oc,Radeon RX VEGA 56,8,1181,1520,Black / Red,270
Asus DUAL OC,,https://pcpartpicker.com/product/JQNv6h/asus-geforce-rtx-2080-ti-11gb-video-card-dual-rtx2080ti-o11g,GeForce RTX 2080 Ti,11,1350,,Black,268
XFX RX-560P4SFG5,,https://pcpartpicker.com/product/h397YJ/xfx-radeon-rx-560-1024-4gb-video-card-rx-560p4sfg5,Radeon RX 560 - 1024,4,1295,,,170
EVGA FTW3 ULTRA GAMING,,https://pcpartpicker.com/product/fRXnTW/evga-geforce-rtx-2080-8-gb-ftw3-ultra-gaming-video-card-08g-p4-2287-kr,GeForce RTX 2080,8,1515,1860,Clear / Black,302
Zotac AMP Extreme Core,,https://pcpartpicker.com/product/67F48d/zotac-geforce-rtx-2070-8-gb-amp-extreme-core-video-card-zt-t20700c-10p,GeForce RTX 2070,8,1410,1815,Black,308
Gigabyte AORUS,,https://pcpartpicker.com/product/773H99/gigabyte-geforce-rtx-2080-ti-11-gb-aorus-video-card-gv-n208taorus-11gc,GeForce RTX 2080 Ti,11,1545,1695,Black,290
EVGA XC GAMING,,https://pcpartpicker.com/product/8Q448d/evga-geforce-rtx-2060-6-gb-xc-gaming-video-card-06g-p4-2063-kr,GeForce RTX 2060,6,1365,1755,Black,190
Asus Expedition,,https://pcpartpicker.com/product/GB22FT/asus-radeon-rx-570-4-gb-expedition-video-card-ex-rx570-4g,Radeon RX 570,4,1168,1254,Black / Red,240
Gigabyte MINI ITX OC,,https://pcpartpicker.com/product/HNXnTW/gigabyte-geforce-gtx-1650-4-gb-mini-itx-oc-video-card-gv-n1650ixoc-4gd,GeForce GTX 1650 G5,4,1665,1680,Black / Silver,152
PowerColor AXRX 5700XT 8GBD6-M3DH,,https://pcpartpicker.com/product/VFTzK8/powercolor-radeon-rx-5700-xt-8-gb-video-card-axrx-5700xt-8gbd6-m3dh,Radeon RX 5700 XT,8,1605,1905,Silver,270
Asus RX5700-8G,,https://pcpartpicker.com/product/2xrYcf/asus-radeon-rx-5700-8-gb-video-card-rx5700-8g,Radeon RX 5700,8,1465,1725,Silver,270
PNY Blower,,https://pcpartpicker.com/product/PvVG3C/pny-geforce-rtx-2080-super-8-gb-blower-video-card-vcg20808sblmpb,GeForce RTX 2080 SUPER,8,1650,1815,Black,281
Gigabyte WINDFORCE 3X,,https://pcpartpicker.com/product/6yvbt6/gigabyte-geforce-gtx-1070-8-gb-windforce-3x-video-card-gv-n1070wf3-8gd,GeForce GTX 1070,8,1506,1721,Black,280
KFA2 (1-Click OC),,https://pcpartpicker.com/product/jZdrxr/kfa2-geforce-gtx-1660-super-6-gb-1-click-oc-video-card-60srl7dsy91k,GeForce GTX 1660 SUPER,6,1530,1800,Black,214
Palit GamingPro,,https://pcpartpicker.com/product/KB3mP6/palit-geforce-rtx-2070-super-8-gb-gamingpro-video-card-ne6207s019p2-186t,GeForce RTX 2070 SUPER,8,1605,,Black,288
Gigabyte MINI ITX,,https://pcpartpicker.com/product/N2PgXL/gigabyte-geforce-gtx-1660-ti-6-gb-mini-itx-video-card-gv-n166tix-6gd,GeForce GTX 1660 Ti,6,1500,1770,Black,170
PowerColor AXRX 6900XT 16GBD6-M2DHC,,https://pcpartpicker.com/product/jRLwrH/powercolor-radeon-rx-6900-xt-16-gb-video-card-axrx-6900xt-16gbd6-m2dhc,Radeon RX 6900 XT,16,1825,,Black / Silver,267
Gigabyte D6 LP,,https://pcpartpicker.com/product/Ygvqqs/gigabyte-geforce-gtx-1650-g6-4-gb-d6-lp-video-card-gv-n1656d6-4gl,GeForce GTX 1650 G6,4,1410,1590,Black,167
MSI GAMING,,https://pcpartpicker.com/product/R4nypg/msi-gaming-radeon-rx-6700-xt-12-gb-video-card-radeon-rx-6700-xt-gaming-12g,Radeon RX 6700 XT,12,2321,,Black / Silver,279
Sapphire PULSE LITE EDITION,,https://pcpartpicker.com/product/ddYmP6/sapphire-radeon-rx-6600-8-gb-pulse-lite-edition-video-card-11304-04-20g,Radeon RX 6600,8,1626,2491,Black,193
XFX RS XXX Edition,,https://pcpartpicker.com/product/PtvdnQ/xfx-radeon-rx-570-4-gb-xxx-video-card-rx-570p4dfd6,Radeon RX 570,4,1168,,Black / Red,243
Palit GamingPro OC,,https://pcpartpicker.com/product/mY6p99/palit-gamingpro-oc-geforce-rtx-4070-ti-12-gb-video-card-ned407tt19k9-1043a,GeForce RTX 4070 Ti,12,2310,2760,Black / Silver,329
Gainward Ghost OC,,https://pcpartpicker.com/product/PdDQzy/gainward-ghost-oc-geforce-rtx-4070-12-gb-video-card-ned4070s19k9-1047b,GeForce RTX 4070,12,1920,2550,Black,269
PowerColor AXR7 240 4GBD5-HLEV2,,https://pcpartpicker.com/product/VLhFf7/powercolor-axr7-240-4gbd5-hlev2-radeon-r7-240-4-gb-video-card-axr7-240-4gbd5-hlev2,Radeon R7 240,4,780,780,Black,146
Asus TUF GAMING V2,,https://pcpartpicker.com/product/FxLFf7/asus-tuf-gaming-v2-geforce-rtx-3070-ti-8-gb-video-card-tuf-rtx3070ti-8g-v2-gaming,GeForce RTX 3070 Ti,8,1575,1800,Black,300
Palit GameRock OmniBlack,,https://pcpartpicker.com/product/8GWzK8/palit-gamerock-omniblack-geforce-rtx-4080-16-gb-video-card-ned4080019t2-1030q,GeForce RTX 4080,16,2205,2505,Black,329
Asus 90YV0810-U0NA00,799,https://pcpartpicker.com/product/GccMnQ/asus-video-card-90yv0810u0na00,GeForce GTX Titan X,12,1000,1075,Black / Silver,282
Asus ROG STRIX,,https://pcpartpicker.com/product/vz6NnQ/asus-rog-strix-geforce-rtx-4060-8-gb-video-card-rog-strix-rtx4060-8g-gaming,GeForce RTX 4060,8,1830,2490,Black,311
Inno3D Twin X2,265,https://pcpartpicker.com/product/Px2rxr/inno3d-geforce-gtx-1050-ti-4gb-twin-x2-video-card-n105t-1ddv-m5cm,GeForce GTX 1050 Ti,4,1290,1392,Black / White,195
Asus DUAL EVO,,https://pcpartpicker.com/product/kr88TW/asus-dual-evo-geforce-rtx-4060-8-gb-video-card-dual-rtx4060-8g-evo,GeForce RTX 4060,8,1830,2490,Black,227
EVGA 01G-P3-1561-AR,,https://pcpartpicker.com/product/xyPfrH/evga-video-card-01gp31561ar,GeForce GTX 560 Ti,1,850,,Black / Gold,228
Asus GT720-SL-2GD3-BRK,,https://pcpartpicker.com/product/xt648d/asus-video-card-gt720sl2gd3brk,GeForce GT 720,2,797,,Black / Blue,137
EVGA HYBRID,,https://pcpartpicker.com/product/WWDzK8/evga-video-card-06gp41996kr,GeForce GTX 980 Ti,6,1140,1228,Black / Gold,267
Asus STRIX-R9390X-DC3OC-8GD5-GAMING,,https://pcpartpicker.com/product/B9Gj4D/asus-video-card-strixr9390xdc3oc8gd5gaming,Radeon R9 390X,8,1070,,Black / Red,300
Gigabyte GV-N75TWF2OC-4GI,,https://pcpartpicker.com/product/Pp8H99/gigabyte-video-card-gvn75twf2oc4gi,GeForce GTX 750 Ti,4,1059,1137,Black / Blue,197
Asus STRIX-R9380-DC2OC-4GD5-GAMING,,https://pcpartpicker.com/product/Mbhj4D/asus-video-card-strixr9380dc2oc4gd5gaming,Radeon R9 380,4,990,,Black / Red,271
Asus 710-1-SL,194,https://pcpartpicker.com/product/vd98TW/asus-video-card-7101sl,GeForce GT 710,1,954,,Blue / Silver,134
Sapphire NITRO,,https://pcpartpicker.com/product/wcH48d/sapphire-radeon-rx-460-4gb-nitro-video-card-11257-02,Radeon RX 460,4,1175,1250,Black,221
MSI GAMING Z,,https://pcpartpicker.com/product/3mDzK8/msi-geforce-gtx-1070-8gb-video-card-gtx-1070-gaming-z-8g,GeForce GTX 1070,8,1657,1860,Black / Red,279
PNY XLR8 Gaming Overclocked Edition,,https://pcpartpicker.com/product/GhYWGX/pny-geforce-gtx-1060-6gb-6gb-xlr8-gaming-oc-video-card-vcggtx10606xgpb-oc,GeForce GTX 1060 6GB,6,1582,1797,Black / Red,173
EVGA FTW2 DT Gaming iCX,,https://pcpartpicker.com/product/4jCrxr/evga-geforce-gtx-1080-8gb-ftw2-dt-gaming-icx-video-card-08g-p4-6684-kr,GeForce GTX 1080,8,1607,1733,Black / Gray,267
Gigabyte GAMING,,https://pcpartpicker.com/product/q8cMnQ/gigabyte-radeon-rx-580-4gb-gaming-4g-video-card-gv-rx580gaming-4gd,Radeon RX 580,4,1257,1355,Black / Orange,232
MSI ARMOR OC,,https://pcpartpicker.com/product/F6fmP6/msi-radeon-rx-570-4gb-armor-oc-video-card-rx-570-armor-4g-oc,Radeon RX 570,4,1168,1244,Black / White,246
Gigabyte AORUS XTREME,,https://pcpartpicker.com/product/RKYWGX/gigabyte-geforce-gtx-1060-6gb-6gb-aorus-xtreme-edition-video-card-gv-n1060aorus-x-6gd,GeForce GTX 1060 6GB,6,1645,1873,Black / Orange,281
NVIDIA VCQM5000-PB,,https://pcpartpicker.com/product/tTCrxr/nvidia-quadro-m5000-8gb-video-card-vcqm5000-pb,Quadro M5000,8,861,1038,Black / Green,267
KFA2 OC,,https://pcpartpicker.com/product/tvDJ7P/kfa2-geforce-gtx-1060-6gb-6gb-oc-video-card-60nrh7dsl9ok,GeForce GTX 1060 6GB,6,1518,1733,White / Gray,228
Asus Phoenix Fan,,https://pcpartpicker.com/product/9FKcCJ/asus-geforce-gtx-1060-6gb-6gb-phoenix-fan-video-card-ph-gtx1060-6g,GeForce GTX 1060 6GB,6,1506,1708,Black / White,183
Palit Dual,,https://pcpartpicker.com/product/mzGxFT/palit-geforce-gtx-1080-8gb-dual-oc-video-card-neb1080u15p2-1045d,GeForce GTX 1080,8,1620,1759,Black,252
MSI RX 550 4GT LP OC,,https://pcpartpicker.com/product/4LqhP6/msi-radeon-rx-550-512-4gb-video-card-rx-550-4gt-lp-oc,Radeon RX 550 - 512,4,1100,1203,Black,170
Diamond RX580D58G,,https://pcpartpicker.com/product/jDQG3C/diamond-radeon-rx-580-8gb-video-card-rx580d58g,Radeon RX 580,8,1340,1340,Black / Red,267
Zotac Blower,,https://pcpartpicker.com/product/F6jJ7P/zotac-geforce-rtx-2080-8gb-video-card-zt-t20800a-10p,GeForce RTX 2080,8,1515,1710,Black,268
Palit GamingPro,,https://pcpartpicker.com/product/LNTPxr/palit-geforce-rtx-2080-8gb-gamingpro-video-card-ne62080020p2-180a,GeForce RTX 2080,8,1515,1710,Black / Red,292
EVGA FTW3 ULTRA GAMING,,https://pcpartpicker.com/product/kF97YJ/evga-geforce-rtx-2070-8gb-ftw3-ultra-gaming-video-card-08g-p4-2277-kr,GeForce RTX 2070,8,1410,1815,Clear / Black,302
Asus DUAL OC,,https://pcpartpicker.com/product/m43H99/asus-geforce-rtx-2070-8gb-dual-oc-video-card-dual-rtx2070-o8g,GeForce RTX 2070,8,1410,1740,Black / White,268
Gigabyte GAMING OC WHITE,,https://pcpartpicker.com/product/Cq22FT/gigabyte-geforce-rtx-2080-8-gb-gaming-oc-white-video-card-gv-n2080gamingoc-white-8gc,GeForce RTX 2080,8,1710,1830,White / Black,286
Zotac GAMING AMP,,https://pcpartpicker.com/product/j3ndnQ/zotac-geforce-rtx-2070-8-gb-gaming-amp-video-card-zt-t20700d-10p,GeForce RTX 2070,8,1410,1740,Black,268
Asus TUF OC,,https://pcpartpicker.com/product/V6CD4D/asus-geforce-gtx-1660-ti-6-gb-tuf-oc-video-card-tuf-gtx1660ti-o6g-gaming,GeForce GTX 1660 Ti,6,1500,1830,Black / Gray,205
GALAX (1-click OC),,https://pcpartpicker.com/product/9dKcCJ/galax-geforce-gtx-1660-6-gb-1-click-oc-video-card-60srh7dsy91c,GeForce GTX 1660,6,1530,1815,Black,228
EVGA XC GAMING,,https://pcpartpicker.com/product/7sYQzy/evga-geforce-rtx-2060-super-8-gb-xc-gaming-video-card-08g-p4-3162-kr,GeForce RTX 2060 SUPER,8,1470,1695,Transparent,270
EVGA XC ULTRA BLACK GAMING,,https://pcpartpicker.com/product/YspmP6/evga-geforce-rtx-2060-6-gb-xc-ultra-black-gaming-video-card-06g-p4-2163-kr,GeForce RTX 2060,6,1365,1680,Black,268
EVGA BLACK GAMING,,https://pcpartpicker.com/product/ByqBD3/evga-geforce-gtx-1660-super-6-gb-black-gaming-video-card-06g-p4-1061-kr,GeForce GTX 1660 SUPER,6,1530,1785,Black,190
Gigabyte GAMING OC WHITE,,https://pcpartpicker.com/product/H4jNnQ/gigabyte-geforce-rtx-2060-super-8-gb-gaming-oc-white-video-card-gv-n206sgamingoc-white-8gc,GeForce RTX 2060 SUPER,8,1650,1815,White / Black,280
ASRock Challenger Pro OC,,https://pcpartpicker.com/product/77bCmG/asrock-radeon-rx-5700-xt-8-gb-challenger-pro-oc-video-card-rx5700xt-clp-8go,Radeon RX 5700 XT,8,1580,1905,Black / Gray,291
GALAX SG (1-Click OC),,https://pcpartpicker.com/product/3qddnQ/galax-geforce-rtx-3070-ti-8-gb-sg-1-click-oc-video-card-37ism6md4bsg,GeForce RTX 3070 Ti,8,1575,1815,Black,329
MSI GAMING TRIO,,https://pcpartpicker.com/product/V3C48d/msi-geforce-rtx-3070-8-gb-gaming-trio-video-card-rtx-3070-gaming-trio,GeForce RTX 3070,8,1500,1770,Black,323
ASRock Challenger ITX,,https://pcpartpicker.com/product/CHJgXL/asrock-radeon-rx-6600-8-gb-challenger-itx-video-card-rx6600-cli-8g,Radeon RX 6600,8,1626,2491,Black,179
MSI ARMOR,,https://pcpartpicker.com/product/cGRYcf/msi-radeon-rx-6600-8-gb-armor-video-card-radeon-rx-6600-armor-8g,Radeon RX 6600,8,1626,2491,Black / White,238
MSI GAMING TRIO,,https://pcpartpicker.com/product/2NVmP6/msi-radeon-rx-6750-xt-12-gb-gaming-trio-video-card-radeon-rx-6750-xt-gaming-trio-12g,Radeon RX 6750 XT,12,2150,2600,Silver / Black,327
GALAX SG (1-Click OC),,https://pcpartpicker.com/product/Kj3gXL/galax-sg-1-click-oc-geforce-rtx-4080-16-gb-video-card-48nzm6md6lsg,GeForce RTX 4080,16,2205,2580,Black,352
MSI Radeon RX 6800XT 16G,,https://pcpartpicker.com/product/dp2WGX/msi-radeon-rx-6800xt-16g-radeon-rx-6800-xt-16-gb-video-card-radeon-rx-6800xt-16g,Radeon RX 6800 XT,16,1825,2250,Black / Silver,267
Colorful iGame Vulcan OC-V,,https://pcpartpicker.com/product/FcxxFT/colorful-igame-vulcan-oc-v-geforce-rtx-4070-ti-12-gb-video-card-igame-geforce-rtx-4070-ti-vulcan-oc-v,GeForce RTX 4070 Ti,12,2310,2775,Black / Silver,348
MSI VENTUS 2X V1,499,https://pcpartpicker.com/product/DZH7YJ/msi-geforce-rtx-3060-ti-lhr-8-gb-ventus-2x-v1-video-card-geforce-rtx-3060-ti-ventus-2x-8g-v1-lhr,GeForce RTX 3060 Ti LHR,8,1410,1665,Black / Gray,235
PNY T-Series,248.74,https://pcpartpicker.com/product/h3rRsY/pny-t600-4-gb-t-series-video-card-vcnt600-pb,T600,4,735,1335,Black / Gray,156
HP 5Z7D8AT,588.04,https://pcpartpicker.com/product/2pytt6/hp-5z7d8at-t1000-8gb-8-gb-video-card-5z7d8at,T1000 8GB,8,1065,1395,Black,156
Lenovo 4X61J52233,413.99,https://pcpartpicker.com/product/VwTp99/lenovo-4x61j52233-t1000-8gb-8-gb-video-card-4x61j52233,T1000 8GB,8,1065,1395,Black,156
Lenovo 4X61F99433,,https://pcpartpicker.com/product/Q47G3C/lenovo-rtx-a2000-6gb-6-gb-video-card-4x61f99433,RTX A2000 6GB,6,562,1200,Black,170
Dell 469-4186,70.98,https://pcpartpicker.com/product/vXs8TW/dell-video-card-4694186,Quadro K600,1,876,,Black / Green,160
AMD FirePro 2270,99.98,https://pcpartpicker.com/product/xbvZxr/amd-video-card-100505837,FirePro 2270,0.5,600,,Black / Red,170
