name,price,href,speed,modules,price_per_gb,color,first_word_latency,cas_latency
Timetec PINNACLE Konduit 32 GB,55.99,https://pcpartpicker.com/product/hRTZxr/timetec-pinnacle-konduit-32-gb-1-x-32-gb-ddr4-3600-cl18-memory-pkmd4u36c18fnhb32g,"4,3600","1,32",1.75,Black,10,18
Timetec PINNACLE Konduit 8 GB,,https://pcpartpicker.com/product/cdDQzy/timetec-pinnacle-konduit-8-gb-1-x-8-gb-ddr4-3600-cl18-memory-pkmd4u36c18fnhb8gb,"4,3600","1,8",,Black,10,18
Timetec PINNACLE Konduit RGB 16 GB,,https://pcpartpicker.com/product/FF88TW/timetec-pinnacle-konduit-rgb-16-gb-1-x-16-gb-ddr4-3600-cl18-memory-pkmd4u36c18fhb16g,"4,3600","1,16",,Black,10,18
PROXMEM KERBEROS TUF 32 GB,,https://pcpartpicker.com/product/YH26Mp/proxmem-kerberos-tuf-32-gb-2-x-16-gb-ddr5-5600-cl28-memory-pgd5u56a28xx7-ktwc,"5,5600","2,16",,Black / Silver,10,28
Thermaltake TOUGHRAM RC 32 GB,,https://pcpartpicker.com/product/RDqrxr/thermaltake-toughram-rc-32-gb-2-x-16-gb-ddr5-5200-cl38-memory-ra50d516gx2-5200c38a,"5,5200","2,16",,Black,14.615,38
ADATA XPG CASTER RGB 32 GB,,https://pcpartpicker.com/product/m288TW/adata-xpg-caster-rgb-32-gb-2-x-16-gb-ddr5-6400-cl32-memory-ax5u6400c3216g-dccargy,"5,6400","2,16",,Black / Silver,10,32
GeIL Polaris RGB 32 GB,,https://pcpartpicker.com/product/DHBzK8/geil-polaris-rgb-32-gb-2-x-16-gb-ddr5-6400-cl38-memory-gosr532gb6400c38adc,"5,6400","2,16",,Red,11.875,38
GeIL Polaris 32 GB,,https://pcpartpicker.com/product/Nmgrxr/geil-polaris-32-gb-2-x-16-gb-ddr5-5600-cl46-memory-gaog532gb5600c46dc,"5,5600","2,16",,Black,16.429,46
GeIL Polaris 32 GB,,https://pcpartpicker.com/product/LTCZxr/geil-polaris-32-gb-2-x-16-gb-ddr5-5600-cl46-memory-gaor532gb5600c46dc,"5,5600","2,16",,Red,16.429,46
GeIL Polaris RGB SYNC 32 GB,,https://pcpartpicker.com/product/py4Zxr/geil-polaris-rgb-sync-32-gb-2-x-16-gb-ddr5-8000-cl38-memory-gosr532gb8000c38adc,"5,8000","2,16",,Red,9.5,38
TEAMGROUP T-Force Delta RGB Valkyrie Edition 32 GB,,https://pcpartpicker.com/product/xZZXsY/teamgroup-t-force-delta-rgb-valkyrie-edition-32-gb-2-x-16-gb-ddr5-5600-cl40-memory-ff6d532g6000hc38adc01,"5,5600","2,16",,Black,14.286,40
TEAMGROUP T-Force Vulcan alpha 16 GB,,https://pcpartpicker.com/product/k89wrH/teamgroup-t-force-vulcan-alpha-16-gb-1-x-16-gb-ddr5-5600-cl40-memory-flabd516g5600hc40b01,"5,5600","1,16",,Black,14.286,40
TEAMGROUP T-Force Vulcan alpha 16 GB,,https://pcpartpicker.com/product/xt7scf/teamgroup-t-force-vulcan-alpha-16-gb-2-x-8-gb-ddr5-5200-cl38-memory-flard516g5200hc38cdc01,"5,5200","2,8",,Red,14.615,38
Mushkin Enhanced Redline 64 GB,,https://pcpartpicker.com/product/cf9wrH/mushkin-enhanced-redline-64-gb-2-x-32-gb-ddr5-5600-cl36-memory-mrf5u560dddh32gx2,"5,5600","2,32",,Black,12.857,36
Crucial CT2K4G4DFS6266 8 GB,,https://pcpartpicker.com/product/sG7p99/crucial-ct2k4g4dfs6266-8-gb-2-x-4-gb-ddr4-2666-cl19-memory-ct2k4g4dfs6266,"4,2666","2,4",,Green,14.254,19
Kingston FURY Beast 64 GB,,https://pcpartpicker.com/product/bf7scf/kingston-fury-beast-64-gb-2-x-32-gb-ddr4-3600-cl18-memory-rfbb4-36c18k264,"4,3600","2,32",,Black / Silver,10,18
Kingston FURY Beast 64 GB,,https://pcpartpicker.com/product/rf7scf/kingston-fury-beast-64-gb-2-x-32-gb-ddr4-3200-cl16-memory-rfbb4-32c16k264,"4,3200","2,32",,Black / Silver,10,16
OLOy Blade RGB 32 GB,,https://pcpartpicker.com/product/PR4Ycf/oloy-blade-rgb-32-gb-2-x-16-gb-ddr4-4000-cl18-memory-nd4u1640180brpde,"4,4000","2,16",,Black / Silver,9,18
OLOy Blade RGB 32 GB,,https://pcpartpicker.com/product/K98bt6/oloy-blade-rgb-32-gb-2-x-16-gb-ddr4-4600-cl19-memory-nd4u1646192brpde,"4,4600","2,16",,Black / Silver,8.261,19
OLOy Blade RGB 16 GB,,https://pcpartpicker.com/product/fZXJ7P/oloy-blade-rgb-16-gb-2-x-8-gb-ddr4-3600-cl18-memory-nd4u0836182brpde,"4,3600","2,8",,Black / Silver,10,18
OLOy Blade RGB 64 GB,,https://pcpartpicker.com/product/ZFhFf7/oloy-blade-rgb-64-gb-2-x-32-gb-ddr4-3600-cl18-memory-nd4u3236181brpde,"4,3600","2,32",,Black / Silver,10,18
Silicon Power XPOWER Zenith Gaming 16 GB,,https://pcpartpicker.com/product/8WcgXL/silicon-power-xpower-zenith-gaming-16-gb-1-x-16-gb-ddr5-6000-cl40-memory-sp016gxlwu600fse,"5,6000","1,16",,Black,13.333,40
Silicon Power XPOWER Zenith Gaming 16 GB,,https://pcpartpicker.com/product/myWJ7P/silicon-power-xpower-zenith-gaming-16-gb-1-x-16-gb-ddr5-6000-cl40-memory-sp016gxlwu600fsg,"5,6000","1,16",,White,13.333,40
OLOy WarHawk RGB 16 GB,,https://pcpartpicker.com/product/Pr3mP6/oloy-warhawk-rgb-16-gb-2-x-8-gb-ddr4-4000-cl18-memory-md4u0840180bcwdx,"4,4000","2,8",,White / Silver,9,18
OLOy WarHawk RGB 8 GB,,https://pcpartpicker.com/product/XvGbt6/oloy-warhawk-rgb-8-gb-1-x-8-gb-ddr4-3600-cl18-memory-md4u083618besa,"4,3600","1,8",,Black / Silver,10,18
GeIL ORION V RGB 32 GB,,https://pcpartpicker.com/product/sw3NnQ/geil-orion-v-rgb-32-gb-2-x-16-gb-ddr5-5600-cl38-memory-gvsg532gb5600c38adc,"5,5600","2,16",,Black,13.571,38
GeIL ORION V RGB 32 GB,,https://pcpartpicker.com/product/gckH99/geil-orion-v-rgb-32-gb-2-x-16-gb-ddr5-6400-cl38-memory-gvsr532gb6400c38adc,"5,6400","2,16",,Red,11.875,38
GeIL ORION V RGB 32 GB,,https://pcpartpicker.com/product/dTmNnQ/geil-orion-v-rgb-32-gb-2-x-16-gb-ddr5-7200-cl36-memory-gvsr532gb7200c36adc,"5,7200","2,16",,Red,10,36
GeIL ORION V RGB 32 GB,,https://pcpartpicker.com/product/sFP8TW/geil-orion-v-rgb-32-gb-2-x-16-gb-ddr5-8000-cl38-memory-gvsg532gb8000c38adc,"5,8000","2,16",,Black,9.5,38
GeIL ORION V 32 GB,,https://pcpartpicker.com/product/Z6BzK8/geil-orion-v-32-gb-2-x-16-gb-ddr5-5200-cl42-memory-gvg532gb5200c42dc,"5,5200","2,16",,Black,16.154,42
GeIL ORION V 32 GB,,https://pcpartpicker.com/product/wR4Zxr/geil-orion-v-32-gb-2-x-16-gb-ddr5-5600-cl46-memory-gvr532gb5600c46dc,"5,5600","2,16",,Red,16.429,46
GeIL ORION V 16 GB,,https://pcpartpicker.com/product/cJwmP6/geil-orion-v-16-gb-1-x-16-gb-ddr5-6000-cl32-memory-gvr516gb6000c32asc,"5,6000","1,16",,Red,10.667,32
GeIL ORION V RGB AMD 32 GB,,https://pcpartpicker.com/product/f3RwrH/geil-orion-v-rgb-amd-32-gb-2-x-16-gb-ddr5-5200-cl34-memory-gavsg532gb5200c34adc,"5,5200","2,16",,Black,13.077,34
GeIL ORION V RGB AMD 32 GB,,https://pcpartpicker.com/product/CjGhP6/geil-orion-v-rgb-amd-32-gb-2-x-16-gb-ddr5-5600-cl46-memory-gavsg532gb5600c46dc,"5,5600","2,16",,Black,16.429,46
GeIL ORION V RGB AMD 32 GB,,https://pcpartpicker.com/product/dsKscf/geil-orion-v-rgb-amd-32-gb-2-x-16-gb-ddr5-6000-cl32-memory-gavsg532gb6000c32adc,"5,6000","2,16",,Black,10.667,32
TEAMGROUP Elite Plus 8 GB,,https://pcpartpicker.com/product/gCrqqs/teamgroup-elite-plus-8-gb-1-x-8-gb-ddr4-3200-cl22-memory-tpd48g3200hc2202,"4,3200","1,8",,Black / Gold,13.75,22
TEAMGROUP Elite Plus 32 GB,,https://pcpartpicker.com/product/VbkH99/teamgroup-elite-plus-32-gb-2-x-16-gb-ddr4-2400-cl16-memory-tpd432g2400hc16dc01,"4,2400","2,16",,Black / Gold,13.333,16
TEAMGROUP Elite Plus 64 GB,,https://pcpartpicker.com/product/4JkH99/teamgroup-elite-plus-64-gb-2-x-32-gb-ddr4-3200-cl22-memory-tpd464g3200hc22dc01,"4,3200","2,32",,Black / Gold,13.75,22
TEAMGROUP Elite Plus 16 GB,,https://pcpartpicker.com/product/MmxxFT/teamgroup-elite-plus-16-gb-2-x-8-gb-ddr4-2666-cl19-memory-tpd416g2666hc19dc02,"4,2666","2,8",,Black / Gold,14.254,19
TEAMGROUP Elite Plus 16 GB,,https://pcpartpicker.com/product/QhjRsY/teamgroup-elite-plus-16-gb-1-x-16-gb-ddr4-2666-cl19-memory-tprd416g2666hc1901,"4,2666","1,16",,Red / Black,14.254,19
TEAMGROUP Elite Plus 8 GB,,https://pcpartpicker.com/product/KkwmP6/teamgroup-elite-plus-8-gb-1-x-8-gb-ddr4-2666-cl19-memory-tprd48g2666hc19016,"4,2666","1,8",,Red / Black,14.254,19
TEAMGROUP Elite Plus 16 GB,,https://pcpartpicker.com/product/CtWJ7P/teamgroup-elite-plus-16-gb-2-x-8-gb-ddr4-2666-cl19-memory-tprd416g2666hc19dc016,"4,2666","2,8",,Red / Black,14.254,19
TEAMGROUP Elite Plus 64 GB,,https://pcpartpicker.com/product/RM3NnQ/teamgroup-elite-plus-64-gb-2-x-32-gb-ddr4-2666-cl19-memory-tprd464g2666hc19dc02,"4,2666","2,32",,Red / Black,14.254,19
TEAMGROUP Elite Plus 16 GB,,https://pcpartpicker.com/product/QBrqqs/teamgroup-elite-plus-16-gb-2-x-8-gb-ddr4-2666-cl19-memory-tprd416g2666hc19dc02,"4,2666","2,8",,Red / Black,14.254,19
TEAMGROUP Elite Plus 32 GB,,https://pcpartpicker.com/product/mRFmP6/teamgroup-elite-plus-32-gb-2-x-16-gb-ddr4-3200-cl22-memory-tprd432g3200hc22dc02,"4,3200","2,16",,Red / Black,13.75,22
TEAMGROUP Elite Plus 8 GB,,https://pcpartpicker.com/product/9X26Mp/teamgroup-elite-plus-8-gb-2-x-4-gb-ddr4-3200-cl22-memory-tprd48g3200hc22dc02,"4,3200","2,4",,Red / Black,13.75,22
TEAMGROUP T-Force Delta TUF Gaming Alliance RGB 16 GB,,https://pcpartpicker.com/product/js88TW/teamgroup-t-force-delta-tuf-gaming-alliance-rgb-16-gb-1-x-16-gb-ddr5-6400-cl40-memory-ff5d516g6400hc40b01,"5,6400","1,16",,Black,12.5,40
TEAMGROUP T-Force Delta TUF Gaming Alliance RGB 64 GB,,https://pcpartpicker.com/product/2Z26Mp/teamgroup-t-force-delta-tuf-gaming-alliance-rgb-64-gb-2-x-32-gb-ddr5-5600-cl36-memory-ff5d564g5600hc36bdc01,"5,5600","2,32",,Black,12.857,36
GeIL ORION V 32 GB,,https://pcpartpicker.com/product/sXJp99/geil-orion-v-32-gb-2-x-16-gb-ddr5-6000-cl30-memory-gvg532gb6000c30adc,"5,6000","2,16",,Black,10,30
GeIL ORION V AMD 32 GB,,https://pcpartpicker.com/product/cTpQzy/geil-orion-v-amd-32-gb-2-x-16-gb-ddr5-6000-cl30-memory-gavr532gb6000c30adc,"5,6000","2,16",,Red,10,30
TEAMGROUP Elite 16 GB,,https://pcpartpicker.com/product/fmNYcf/teamgroup-elite-16-gb-2-x-8-gb-ddr5-4800-cl40-memory-ted516g4800c40dc01,"5,4800","2,8",,Black,16.667,40
GeIL EVO V RGB 16 GB,,https://pcpartpicker.com/product/H3WJ7P/geil-evo-v-rgb-16-gb-2-x-8-gb-ddr5-4800-cl40-memory-gesw516gb4800c40dc,"5,4800","2,8",,White,16.667,40
GeIL EVO V RGB 8 GB,,https://pcpartpicker.com/product/ckqrxr/geil-evo-v-rgb-8-gb-1-x-8-gb-ddr5-4800-cl40-memory-gesg58gb4800c40sc,"5,4800","1,8",,Black,16.667,40
GeIL EVO V RGB 32 GB,,https://pcpartpicker.com/product/x9n9TW/geil-evo-v-rgb-32-gb-1-x-32-gb-ddr5-5200-cl42-memory-gesw532gb5200c42sc,"5,5200","1,32",,White,16.154,42
GeIL EVO V RGB 32 GB,,https://pcpartpicker.com/product/4NsV3C/geil-evo-v-rgb-32-gb-2-x-16-gb-ddr5-5600-cl38-memory-gesw532gb5600c38adc,"5,5600","2,16",,White,13.571,38
GeIL EVO V RGB 64 GB,,https://pcpartpicker.com/product/YWmNnQ/geil-evo-v-rgb-64-gb-2-x-32-gb-ddr5-5600-cl38-memory-gesg564gb5600c38adc,"5,5600","2,32",,Black,13.571,38
GeIL EVO V RGB 16 GB,,https://pcpartpicker.com/product/L7MMnQ/geil-evo-v-rgb-16-gb-1-x-16-gb-ddr5-5600-cl46-memory-gesw516gb5600c46sc,"5,5600","1,16",,White,16.429,46
GeIL EVO V RGB 32 GB,,https://pcpartpicker.com/product/Ny88TW/geil-evo-v-rgb-32-gb-1-x-32-gb-ddr5-5600-cl46-memory-gesg532gb5600c46sc,"5,5600","1,32",,Black,16.429,46
GeIL EVO V RGB 16 GB,,https://pcpartpicker.com/product/s8P8TW/geil-evo-v-rgb-16-gb-1-x-16-gb-ddr5-6000-cl30-memory-gesw516gb6000c30asc,"5,6000","1,16",,White,10,30
GeIL EVO V RGB 16 GB,,https://pcpartpicker.com/product/cMXV3C/geil-evo-v-rgb-16-gb-1-x-16-gb-ddr5-6000-cl30-memory-gesg516gb6000c30asc,"5,6000","1,16",,Black,10,30
GeIL EVO V RGB 32 GB,,https://pcpartpicker.com/product/F4P8TW/geil-evo-v-rgb-32-gb-2-x-16-gb-ddr5-6200-cl34-memory-gesg532gb6200c34adc,"5,6200","2,16",,Black,10.968,34
GeIL EVO V RGB 96 GB,,https://pcpartpicker.com/product/rm26Mp/geil-evo-v-rgb-96-gb-2-x-48-gb-ddr5-6400-cl38-memory-gesw596gb6400c38adc,"5,6400","2,48",,White,11.875,38
GeIL EVO V RGB 96 GB,,https://pcpartpicker.com/product/ZFCZxr/geil-evo-v-rgb-96-gb-2-x-48-gb-ddr5-6800-cl36-memory-gesw596gb6800c36bdc,"5,6800","2,48",,White,10.588,36
GeIL EVO V RGB 48 GB,,https://pcpartpicker.com/product/w7MMnQ/geil-evo-v-rgb-48-gb-2-x-24-gb-ddr5-7200-cl36-memory-gesw548gb7200c36adc,"5,7200","2,24",,White,10,36
GeIL EVO V RGB 32 GB,,https://pcpartpicker.com/product/c4P8TW/geil-evo-v-rgb-32-gb-2-x-16-gb-ddr5-7600-cl36-memory-gesg532gb7600c36adc,"5,7600","2,16",,Black,9.474,36
GeIL EVO V RGB 48 GB,,https://pcpartpicker.com/product/gzpQzy/geil-evo-v-rgb-48-gb-2-x-24-gb-ddr5-8200-cl40-memory-gesw548gb8200c40adc,"5,8200","2,24",,White,9.756,40
GOODRAM IRDM PRO 8 GB,,https://pcpartpicker.com/product/CyLdnQ/goodram-irdm-pro-8-gb-1-x-8-gb-ddr4-3600-cl17-memory-irp-w3600d4v64l17s8g,"4,3600","1,8",,White,9.444,17
GOODRAM IRDM PRO 16 GB,,https://pcpartpicker.com/product/ccyH99/goodram-irdm-pro-16-gb-1-x-16-gb-ddr4-3600-cl17-memory-irp-w3600d4v64l1716g,"4,3600","1,16",,White,9.444,17
GOODRAM IRDM PRO 16 GB,,https://pcpartpicker.com/product/PsvD4D/goodram-irdm-pro-16-gb-1-x-16-gb-ddr4-3600-cl18-memory-irp-c3600d4v64l1816g,"4,3600","1,16",,White / Red,10,18
GOODRAM IRDM PRO 8 GB,,https://pcpartpicker.com/product/XHn9TW/goodram-irdm-pro-8-gb-1-x-8-gb-ddr4-3600-cl17-memory-irp-3600d4v64l17s8g,"4,3600","1,8",,Black / Gold,9.444,17
GOODRAM IRDM PRO 32 GB,,https://pcpartpicker.com/product/pbV2FT/goodram-irdm-pro-32-gb-2-x-16-gb-ddr4-3600-cl17-memory-irp-3600d4v64l1732gdc,"4,3600","2,16",,Black / Gold,9.444,17
GOODRAM IRP-4000D4V64L18S/8G 8 GB,,https://pcpartpicker.com/product/qkbRsY/goodram-irp-4000d4v64l18s8g-8-gb-1-x-8-gb-ddr4-4000-cl18-memory-irp-4000d4v64l18s8g,"4,4000","1,8",,Black / Gold,9,18
Apacer Panther RGB 32 GB,,https://pcpartpicker.com/product/93sV3C/apacer-panther-rgb-32-gb-2-x-16-gb-ddr5-5600-cl40-memory-ah5u32g56c5229baa-2,"5,5600","2,16",,Silver / Black,14.286,40
ADATA XPG LANCER RGB 16 GB,,https://pcpartpicker.com/product/4fkH99/adata-xpg-lancer-rgb-16-gb-1-x-16-gb-ddr5-6800-cl34-memory-ax5u6800c3416g-clarwh,"5,6800","1,16",,White,10,34
Netac Shadow II 8 GB,,https://pcpartpicker.com/product/RB7scf/netac-shadow-ii-8-gb-1-x-8-gb-ddr4-2666-cl19-memory-ntswd4p26sp-08k,"4,2666","1,8",,Black,14.254,19
TEAMGROUP T-Force Vulcan 16 GB,,https://pcpartpicker.com/product/mqQKHx/teamgroup-t-force-vulcan-16-gb-1-x-16-gb-ddr5-6400-cl30-memory-flbd516g6400hc30a01,"5,6400","1,16",,Black,9.375,30
TEAMGROUP T-Force Vulcan 16 GB,,https://pcpartpicker.com/product/r6xxFT/teamgroup-t-force-vulcan-16-gb-1-x-16-gb-ddr5-4800-cl38-memory-flbd516g48000hc38f01,"5,4800","1,16",,Black,15.833,38
TEAMGROUP T-Force Vulcan 16 GB,,https://pcpartpicker.com/product/FGNYcf/teamgroup-t-force-vulcan-16-gb-1-x-16-gb-ddr5-6400-cl30-memory-flrd516g6400hc30a01,"5,6400","1,16",,Red,9.375,30
Lexar Ares RGB 16 GB,,https://pcpartpicker.com/product/TNTZxr/lexar-ares-rgb-16-gb-2-x-8-gb-ddr4-3600-cl18-memory-ld4bu008g-r3600gdwa,"4,3600","2,8",,White,10,18
Lexar LD4AS008G-R2666U 8 GB,,https://pcpartpicker.com/product/GHLdnQ/lexar-ld4as008g-r2666u-8-gb-1-x-8-gb-ddr4-2666-sodimm-cl19-memory-ld4as008g-r2666u,"4,2666","1,8",,Black,14.254,19
GeIL EVO X II AMD 8 GB,,https://pcpartpicker.com/product/RqJp99/geil-evo-x-ii-amd-8-gb-1-x-8-gb-ddr4-4000-cl18-memory-gaexsy48gb4000c18asc,"4,4000","1,8",,Black,9,18
GeIL EVO X II AMD 4 GB,,https://pcpartpicker.com/product/qN7scf/geil-evo-x-ii-amd-4-gb-1-x-4-gb-ddr4-3600-cl18-memory-gaexsy44gb3600c18bsc,"4,3600","1,4",,Black,10,18
GeIL EVO X II AMD 8 GB,,https://pcpartpicker.com/product/G2LdnQ/geil-evo-x-ii-amd-8-gb-1-x-8-gb-ddr4-3200-cl16-memory-gaexsy48gb3200c16asc,"4,3200","1,8",,Black,10,16
GeIL EVO X II AMD 16 GB,,https://pcpartpicker.com/product/Yf4Zxr/geil-evo-x-ii-amd-16-gb-1-x-16-gb-ddr4-2666-cl19-memory-gaexsy416gb2666c19sc,"4,2666","1,16",,Black,14.254,19
GeIL EVO X II AMD 8 GB,,https://pcpartpicker.com/product/ZWdG3C/geil-evo-x-ii-amd-8-gb-1-x-8-gb-ddr4-2666-cl19-memory-gaexsy48gb2666c19sc,"4,2666","1,8",,Black,14.254,19
GeIL EVO X II AMD 4 GB,,https://pcpartpicker.com/product/TFhv6h/geil-evo-x-ii-amd-4-gb-1-x-4-gb-ddr4-2666-cl19-memory-gaexsy44gb2666c19sc,"4,2666","1,4",,Black,14.254,19
GeIL EVO X II AMD 4 GB,,https://pcpartpicker.com/product/jvFmP6/geil-evo-x-ii-amd-4-gb-1-x-4-gb-ddr4-2400-cl19-memory-gaexsy44gb2400c17sc,"4,2400","1,4",,Black,15.833,19
GeIL EVO X II AMD 8 GB,,https://pcpartpicker.com/product/zHjRsY/geil-evo-x-ii-amd-8-gb-1-x-8-gb-ddr4-3000-cl18-memory-gaexsw48gb3000c18asc,"4,3000","1,8",,White,12,18
GeIL EVO X II AMD 4 GB,,https://pcpartpicker.com/product/8xmNnQ/geil-evo-x-ii-amd-4-gb-1-x-4-gb-ddr4-2400-cl19-memory-gaexsw44gb2400c17sc,"4,2400","1,4",,White,15.833,19
GeIL EVO X II AMD 8 GB,,https://pcpartpicker.com/product/VLxxFT/geil-evo-x-ii-amd-8-gb-1-x-8-gb-ddr4-2400-cl16-memory-gaexsw48gb2400c16sc,"4,2400","1,8",,White,13.333,16
GeIL EVO X II AMD 16 GB,,https://pcpartpicker.com/product/N2LdnQ/geil-evo-x-ii-amd-16-gb-8-x-2-gb-ddr4-4000-cl20-memory-gaexsy416gb4000c20adc,"4,4000","8,2",,Black,10,20
GeIL EVO X II AMD 8 GB,,https://pcpartpicker.com/product/jb6NnQ/geil-evo-x-ii-amd-8-gb-2-x-4-gb-ddr4-3600-cl18-memory-gaexsy48gb3600c18bdc,"4,3600","2,4",,Black,10,18
GeIL EVO X II AMD 8 GB,,https://pcpartpicker.com/product/2BHqqs/geil-evo-x-ii-amd-8-gb-2-x-4-gb-ddr4-3600-cl16-memory-gaexsy48gb3600c16bdc,"4,3600","2,4",,Black,8.889,16
GeIL EVO X II AMD 8 GB,,https://pcpartpicker.com/product/qwn9TW/geil-evo-x-ii-amd-8-gb-2-x-4-gb-ddr4-3200-cl16-memory-gaexsy48gb3200c16adc,"4,3200","2,4",,Black,10,16
GeIL EVO X II AMD 16 GB,,https://pcpartpicker.com/product/cN7scf/geil-evo-x-ii-amd-16-gb-2-x-8-gb-ddr4-2400-cl19-memory-gaexsw416gb2400c17dc,"4,2400","2,8",,White,15.833,19
Silicon Power XPOWER Zenith RGB Gaming 32 GB,,https://pcpartpicker.com/product/6N4Zxr/silicon-power-xpower-zenith-rgb-gaming-32-gb-2-x-16-gb-ddr5-6400-cl40-memory-sp032gxlwu640fdf,"5,6400","2,16",,Black,12.5,40
Silicon Power XPOWER Zenith RGB Gaming 16 GB,,https://pcpartpicker.com/product/bR9wrH/silicon-power-xpower-zenith-rgb-gaming-16-gb-1-x-16-gb-ddr5-6000-cl30-memory-sp016gxlwu60afsf,"5,6000","1,16",,Black,10,30
Silicon Power XPOWER Zenith RGB Gaming 16 GB,,https://pcpartpicker.com/product/26grxr/silicon-power-xpower-zenith-rgb-gaming-16-gb-1-x-16-gb-ddr5-6000-cl30-memory-sp016gxlwu60afsh,"5,6000","1,16",,White,10,30
Silicon Power XPOWER Zenith RGB Gaming 32 GB,,https://pcpartpicker.com/product/rq88TW/silicon-power-xpower-zenith-rgb-gaming-32-gb-1-x-32-gb-ddr5-6000-cl30-memory-sp032gxlwu60afsf,"5,6000","1,32",,Black,10,30
OLOy Blade 32 GB,,https://pcpartpicker.com/product/YN4Ycf/oloy-blade-32-gb-2-x-16-gb-ddr4-3200-cl16-memory-nd4u1632162brqde,"4,3200","2,16",,Black,10,16
OLOy Blade 16 GB,,https://pcpartpicker.com/product/RVGbt6/oloy-blade-16-gb-2-x-8-gb-ddr4-3600-cl14-memory-nd4u0836144brqde,"4,3600","2,8",,Black,7.778,14
G.Skill Ripjaws X 4 GB,,https://pcpartpicker.com/product/f83NnQ/gskill-ripjaws-x-4-gb-1-x-4-gb-ddr3-1333-cl9-memory-f3-10666cl9s-4gbxl,"3,1333","1,4",,Red,13.503,9
G.Skill Value 2 GB,,https://pcpartpicker.com/product/bjkH99/gskill-value-2-gb-1-x-2-gb-ddr3-1600-cl9-memory-f3-12800cl9s-2gbnt,"3,1600","1,2",,Black,11.25,9
G.Skill Ripjaws X 8 GB,,https://pcpartpicker.com/product/2RXV3C/gskill-ripjaws-x-8-gb-1-x-8-gb-ddr3-1866-cl9-memory-f3-1866c9s-8gxm,"3,1866","1,8",,Blue,9.646,9
G.Skill Sniper 8 GB,,https://pcpartpicker.com/product/8KV2FT/gskill-sniper-8-gb-1-x-8-gb-ddr3-2133-cl10-memory-f3-2133c10s-8gsr,"3,2133","1,8",,Black,9.376,10
G.Skill Ripjaws X 8 GB,,https://pcpartpicker.com/product/m83NnQ/gskill-ripjaws-x-8-gb-1-x-8-gb-ddr3-2400-cl11-memory-f3-2400c11s-8gxm,"3,2400","1,8",,Blue,9.167,11
G.Skill Value 8 GB,,https://pcpartpicker.com/product/Gfgrxr/gskill-value-8-gb-1-x-8-gb-ddr4-2133-cl15-memory-f4-2133c15s-8gns,"4,2133","1,8",,Black,14.065,15
Silicon Power SP096GBSVU560P22 96 GB,,https://pcpartpicker.com/product/y4QKHx/silicon-power-sp096gbsvu560p22-96-gb-2-x-48-gb-ddr5-5600-sodimm-cl46-memory-sp096gbsvu560p22,"5,5600","2,48",,Black,16.429,46
Silicon Power XPOWER Zenith Gaming 16 GB,,https://pcpartpicker.com/product/6rBzK8/silicon-power-xpower-zenith-gaming-16-gb-1-x-16-gb-ddr5-6000-cl30-memory-sp016gxlwu60afsg,"5,6000","1,16",,White,10,30
Mushkin Redline Pro 64 GB,,https://pcpartpicker.com/product/KVQKHx/mushkin-redline-pro-64-gb-2-x-32-gb-ddr5-4800-sodimm-cl40-memory-mrp5t480fggd32g28x2,"5,4800","2,32",,Black,16.667,40
Mushkin Redline Pro 32 GB,,https://pcpartpicker.com/product/q2MMnQ/mushkin-redline-pro-32-gb-1-x-32-gb-ddr5-4800-sodimm-cl40-memory-mrp5t480fggd32g28,"5,4800","1,32",,Black,16.667,40
Mushkin Redline Pro 32 GB,,https://pcpartpicker.com/product/pYCZxr/mushkin-redline-pro-32-gb-2-x-16-gb-ddr5-4800-sodimm-cl40-memory-mrp5t480fggd16g18x2,"5,4800","2,16",,Black,16.667,40
Mushkin Redline 32 GB,187.99,https://pcpartpicker.com/product/77Jp99/mushkin-redline-32-gb-2-x-16-gb-ddr5-5600-sodimm-cl46-memory-mra5s560lkkd32gx2,"5,5600","2,16",5.875,Black,16.429,46
Mushkin Redline Lumina White 64 GB,,https://pcpartpicker.com/product/GgcgXL/mushkin-redline-lumina-white-64-gb-2-x-32-gb-ddr5-6400-cl32-memory-mlb5c640bggp32gx2,"5,6400","2,32",,White,10,32
Mushkin Redline Pro 64 GB,,https://pcpartpicker.com/product/qMYRsY/mushkin-redline-pro-64-gb-2-x-32-gb-ddr5-4800-cl40-memory-mrp5e480fggd32g28x2,"5,4800","2,32",,Black / White,16.667,40
Mushkin Redline Pro 32 GB,,https://pcpartpicker.com/product/3JWJ7P/mushkin-redline-pro-32-gb-2-x-16-gb-ddr5-4800-cl40-memory-mrp5e480fggd16g18x2,"5,4800","2,16",,Black / White,16.667,40
Mushkin Redline 16 GB,,https://pcpartpicker.com/product/wbQKHx/mushkin-redline-16-gb-2-x-8-gb-ddr4-3200-cl22-memory-mre4u320nnnf8gx2,"4,3200","2,8",,Black,13.75,22
Mushkin Redline ST 16 GB,,https://pcpartpicker.com/product/csFmP6/mushkin-redline-st-16-gb-1-x-16-gb-ddr5-5600-cl28-memory-mrf5u5609ccm16g,"5,5600","1,16",,Black,10,28
Mushkin Redline ST 16 GB,,https://pcpartpicker.com/product/X7Jp99/mushkin-redline-st-16-gb-2-x-8-gb-ddr4-3200-cl14-memory-mrf4e320ejjp8gx2,"4,3200","2,8",,Black,8.75,14
